campaign_id,affinity,cpi,followers_c,impressions_c,intrate,results_c,spend_c
424993504,0.0172184353624,1.69275567434e-05,7.20540494781,0.00218992167014,0.234838209243,0.0152248865547,1.02828699528
249261288,0.683639071092,5.22064446426e-06,7.50614400982,0.270321628558,0.0091686608517,0.0313401932443,1.60784195385
233734368,0.214224887144,5.65802231417e-06,7.50614400982,0.31104357317,0.00828934369413,0.0359730669437,1.78759983214
673297172,0.557663138846,0.000262296765112,6.08053336005,4.87856644411,0.000339058602918,0.0390486811018,2.19376094248
646523460,0.139496657089,0.000283325969323,6.40861799658,2.42132865224,0.000352449855807,0.0187407277657,1.32358856719
646534044,0.139496657089,0.00028185501118,6.40861799658,2.43738695981,0.00034896747439,0.0173536456421,1.26383919012
6044776114835,0.0619366138237,0.00158714293731,8.30310274533,0.144308476925,0.00696584387868,0.00655692315684,1.35702933398
401844184,0.523523373225,2.21224581638e-07,6.89173094235,9.52472277705,0.0119081585109,0.726296726531,1.10043151167
405739264,0.0844054874219,1.40014102543e-05,7.83168289551,1.77759709434,0.000234708516235,0.0172791555931,1.03995837649
715079469,0.505993951389,1.96072876457e-05,6.08835874809,4.52087746557,0.000463045780378,0.0791494731159,2.66478859781
689564817,0.637808666153,1.96544820222e-07,22.9016159903,2.03409921862,0.0012599624755,0.228290803863,0.511836402815
676776157,0.0244994889831,2.2735373907e-07,37.5536222769,5.33661988045,0.00167212292864,0.191839005964,1.08990631238
697937484,0.066580964356,3.72327370119e-05,13.6815647727,9.27562492561,0.000493618432236,0.0788426256762,3.05136231342
681891329,0.0807147973736,2.95932426183e-05,7.55900155655,0.00125802123153,0.135387025346,0.00734569574322,0.616987018525
6077316344235,0.0502160708816,3.39957376557e-05,9.60912721989,0.0108060171987,0.00188080738024,0.000516626060085,0.39096497051
645579599,0.0506051237831,5.03148217303e-06,6.52584478102,2.78172821935,0.000310672360461,0.0292724346654,1.37045594131
6042707859435,0.0544197113508,0.00175648808007,7.9240410531,0.158644651651,0.00760370120841,0.00684905849055,1.4310481566
6044774781035,0.577527964983,0.00177968935066,8.45221513422,0.166414637866,0.00721774217812,0.00692620760315,1.50461876781
6046945136035,0.577527964983,0.00177314337307,8.45221513422,0.166307316248,0.0073221640908,0.00699143085732,1.50462158631
6029511711883,0.0199484508121,0.000501936395923,14.9109822283,0.0318917656931,0.0019760660072,0.000686607791877,1.34949691553
209538064,0.717698914558,3.70638006981e-06,10.2528572589,0.0107738927534,0.00561120472591,0.0178864479852,1.03861767824
225118504,0.62874524259,3.30654955602e-06,8.5481860362,0.0181471753003,0.0040272276683,0.0231176613923,1.11442370787
209545144,0.717698914558,3.53449029786e-06,10.2528572589,0.0107425689903,0.00561807257009,0.0178558543991,1.03863816953
224919304,0.62874524259,3.30759862258e-06,8.5481860362,0.0181507264118,0.00403676737798,0.0231122202592,1.11439595628
231160624,0.62874524259,2.73242964455e-06,8.5481860362,0.0157449866876,0.00412974534238,0.0193275122744,0.92471323328
207024664,0.835316279075,2.27951968528e-06,12.3148821029,0.0094153782072,0.00465264691738,0.00663415336989,0.57678503291
207031864,0.835316279075,2.11155009803e-06,12.3148821029,0.00936932428785,0.00525562331251,0.00674098594312,0.57586547562
207030904,0.835316279075,2.13021480073e-06,12.3148821029,0.00958907187232,0.00434723598709,0.00590664686583,0.296356702697
182515525,0.0163513880143,8.82003820706e-07,15.1529701866,0.0105600504482,0.00513719011304,0.00713306441062,0.286083355927
406052824,0.558816254935,2.77511113112e-05,7.83983166161,0.00833509263439,0.1440746261,0.0121251212587,1.47367459468
296114845,0.599237072283,1.03281652849e-05,7.49073497315,0.0189600381763,0.088890366345,0.0128387013864,1.38852899175
281529730,0.617132154809,1.85593298822e-05,7.42399829975,0.015839935919,0.0538534669605,0.0113893329635,1.20148382633
597917907,0.634531443254,1.7360948684e-07,9.71907887049,1.93954983333,0.0171364615758,0.172532277486,0.322056253637
606860542,0.569644693527,1.5799935402e-07,9.2750583639,1.61456307774,0.0140901762501,0.142204852006,0.27142241046
690208920,0.576442291546,2.94337787572e-06,8.43900111943,2.99061277085,0.000268881788358,0.0503805643852,1.6785945877
702212590,0.593382624572,2.95000955039e-06,9.49751666093,3.79874955058,0.000256112460345,0.139348019422,3.25382222505
597181575,0.228172891323,5.26563699155e-06,6.62693410221,2.65425590169,0.000271783187361,0.0278118323177,1.38922985271
229990744,0.17319762955,4.42503118274e-05,10.0383870591,0.00547418245299,0.00132234277181,0.00615965953169,3.62983656162
6063928494435,0.0412127665482,5.11738706323e-05,9.80702255123,0.00508426756124,0.00342365629426,0.000376212011787,0.0409016500334
192341845,0.0596223449392,6.59456981856e-07,9.08995974917,0.0327916924539,0.00192627618942,0.0258354582943,1.39228654066
192345685,0.0596223449392,6.33905295618e-07,9.08995974917,0.0330008451204,0.00183947454356,0.0258050231913,1.39197242694
197916565,0.635783797819,1.10777778706e-06,9.08995974917,0.0291335261857,0.00166121617921,0.0229509651571,1.202182673
285531685,0.514882465216,2.00931425633e-05,6.92418585726,0.00740533569655,0.0653483810783,0.0111226034894,1.1845987994
682853913,0.0951414742524,2.02876376189e-07,10.3296735167,1.57195867737,0.000882708534348,0.0818582940137,0.31565073274
756511673,0.0839845623796,4.79207475621e-05,8.0212231988,0.00318391865819,0.272414904053,0.0214637201062,1.20317183681
6060542779360,0.385428879233,5.67266239251e-05,31.3452336399,0.407816760462,0.00264799982088,0.00625173611949,3.90571721266
6041453250635,0.385428879233,7.30938617923e-05,31.3452336399,0.433788890428,0.00224535967762,0.0062104854558,3.62512811599
398005624,0.324582556439,8.6237242572e-05,10.0383870591,0.00300838742568,0.116811901244,0.0206550423839,1.25791969544
390394264,0.324582556439,3.9357665961e-06,10.0383870591,0.000783239640703,0.368487403264,0.0147153163667,0.712769715721
662869861,0.0526025126872,1.95616349668e-07,9.16683309351,0.00385818649994,8.94708556671,0.23322446529,0.697917571535
6046936069035,0.0395062342258,3.48325337571e-08,13.7146647731,0.0460549150957,0.448953222056,0.0200370210905,0.338116781397
597889914,0.0395062342258,2.85041200981e-07,13.7146647731,0.00791497772228,18.8005314432,0.386709022208,1.3404569504
920040930,0.191605271011,9.39368541759e-06,3.12768504106,5.6188393515,0.000717187525258,0.135045485125,2.80270834235
743200783,0.0505526096347,8.13569589733e-06,2.67336185461,0.000955987593928,0.259134474651,0.00297418449853,0.328606049068
744019193,0.102716678951,2.8832659504e-07,5.435254653,0.0030102295041,6.49939101706,0.214881659235,0.470046134687
780215430,0.471500489908,3.01563331912e-07,5.435254653,0.00360286455651,5.72433797084,0.25965908909,0.448222671656
6073442362235,0.0844245147193,0.000314731060693,3.24910756541,0.09992858896,0.103147630052,0.33161202694,1.71959910748
6073443296035,0.0113743742637,2.68656798289e-06,3.09331579984,0.0311857976816,0.950287367924,4.10479806641,0.238854668303
715671085,0.0641542628074,4.32919369921e-05,3.08094590635,0.635178659527,0.000845755176456,0.0138501759364,0.480410395327
6068238050035,0.0643640898284,0.000375840255782,3.5485292883,0.11026981138,0.129554348395,0.426371259544,1.96838194246
6068896391835,0.606112471134,0.000349156683707,3.5485292883,0.11267425619,0.121138908587,0.397998661583,1.92857484187
6072715070635,0.605194522674,0.00030370182378,3.8417551353,0.0957431069557,0.104265461456,0.337866493148,1.7875788327
6068243167235,0.0288231695334,6.96066011284e-08,3.09208083852,0.0393172340706,0.919458994063,4.78936224008,0.119546600141
6067539708635,0.0643640898284,1.28143330075e-07,3.5485292883,0.123628404718,0.22101614839,2.10356816616,0.118358451926
799107768,0.606112471134,5.19230161028e-06,3.5485292883,0.000981995312258,0.177074647108,0.00289521442665,0.36118760573
804383211,0.60301730468,6.35236254746e-06,3.08094590635,5.07750525083,0.000686763582509,0.118537608101,2.5114285602
799016853,0.108618245578,6.59323483699e-06,3.08094590635,0.505062801443,0.000790534634546,0.0123440047665,0.684474826966
804349620,0.0643640898284,3.76834836402e-07,3.5485292883,0.00402061066938,5.03737312045,0.429384374128,0.447976664146
6060625631835,0.0336779239286,0.000288380587062,2.74864957392,0.00413924399228,0.00331469584989,0.00122320325857,0.0560672754684
6056285413635,0.70413975699,4.50985502233e-05,3.09208083852,0.100240533756,0.0101744938622,0.144585828074,0.998656396482
6056005754235,0.51982738802,6.05302398712e-07,2.74864957392,0.0549226802138,0.00581230588915,0.0839236093093,1.40221112196
6037828687435,0.70729043472,1.95502770962e-05,2.23945995115,0.0820589422282,0.0137159315821,0.0725184219652,1.01824259201
6041641708035,0.70729043472,1.93010045996e-05,2.23945995115,0.0772280019994,0.0124341431749,0.0652127993164,1.10072672786
6041759044835,0.70729043472,1.99545090786e-05,2.23945995115,0.0804419915244,0.0130075523067,0.0657540440504,1.18929233636
6042007225835,0.70729043472,1.84560058444e-05,2.23945995115,0.0685177061921,0.0108418392387,0.0543755147119,1.17285864572
692505836,0.702223568442,5.22699135242e-06,2.24385824227,0.00232250299772,0.3227305948,0.00351606990131,0.355619215095
707471906,0.70413975699,6.16770535981e-05,3.09208083852,0.77527695827,0.000617637544889,0.0167387112005,0.659140775285
695400232,0.70413975699,6.03314831935e-05,3.09208083852,0.257276642089,0.000831310306925,0.0153340832557,0.262347007668
695823594,0.70413975699,5.77928133119e-05,3.09208083852,0.168442089029,0.0015593525441,0.0129551130887,0.362629644017
714572607,0.70413975699,4.3179194749e-05,3.09208083852,0.558770222733,0.00092053255903,0.012328853387,0.531726497432
748561893,0.627815718453,3.4711989629e-05,3.08094590635,0.542864965673,0.000713992886919,0.0108353247261,0.407855393218
746402292,0.627815718453,3.30603695455e-05,3.08094590635,0.510403110189,0.0010394816523,0.0150954752706,0.705482805138
689565321,0.0336779239286,3.27633604394e-07,2.74864957392,0.00349671580857,10.9193763703,0.326666199785,0.710100059944
707367484,0.51982738802,2.98723807341e-07,2.74864957392,0.0027984867787,8.31065555476,0.240734202731,0.494274513275
786495328,0.556159876223,7.60292179466e-06,3.94334191537,5.60140808294,0.000764932358437,0.137855720475,2.75839889256
622263546,0.51982738802,2.02468954487e-07,2.74864957392,0.0036339908596,13.2202614348,0.137672464161,0.719347649827
699195016,0.0964233772138,1.24413566464e-05,1.83458897682,0.00164368672023,0.137620374533,0.0123480126765,1.00337577893
6035944042235,0.119576159727,47.446743022,3.79894096451,0.202067076311,0.184433211658,3.9317775573,0.832785410588
6070133437035,0.206583412869,3.35846997752e-07,2.96836205561,0.0261658671476,0.141010264421,0.191842883349,0.235556068522
6056714536435,0.189684215184,0.00220369651587,3.24052839601,0.146340770705,0.0759297917702,0.042017106771,4.62038409814
828699814,0.602459359353,3.84229286928e-07,3.98393731673,1.08390031852,0.00179730108211,0.145023710228,0.242247640082
687986342,0.246791988693,1.70309545019e-07,2.84241829252,0.00933093107998,3.18227929616,0.190257629894,1.04252284259
688027889,0.18986055534,3.51751580092e-07,4.22277554703,7.91759575031,0.011019649053,0.636163868579,0.970310415577
6046034334635,0.0460579876685,0.00211778679304,6.18489768581,0.270352941909,0.00023673340985,0.00251561198755,6.77490055939
6046040405435,1.30512903896,0.00218927402426,6.18489768581,0.257820084866,0.000338428553907,0.00217037827436,6.95707393168
6040770451835,0.0186488036505,40.1474852786,4.10063349456,0.261389990493,0.211499523286,3.44198782403,0.756010425736
6043522871835,0.862524595264,31.631474436,3.64757257461,0.280159368406,0.198512676859,3.20018877673,1.13524491752
6045300713835,0.862524595264,3.3804220167e-07,3.64757257461,0.26110033252,0.161582989788,2.80392468972,1.03824610517
6045662429635,0.862524595264,3.41993659478e-07,3.64757257461,0.25963636686,0.157985499601,2.77541125702,1.00931413984
424253464,0.0229589411555,2.72171264123e-07,4.08730399659,0.00533135852969,1.77635332499,0.108660047191,0.703963078453
6055822231635,0.124392521998,0.00295530162271,4.36589583507,0.22893676733,0.106103389679,0.0359761759509,7.36777157536
6058228625035,0.105886739932,4.68554006058e-07,2.47171527613,0.0406102479146,0.13341596306,0.191761935281,0.248924959074
6058228039435,0.178323824585,0.00177758208437,3.0027645436,0.132411871128,0.0574932808045,0.0368087140985,4.21633733372
425038984,0.10355114864,6.82252714248e-06,1.96014496425,0.00540192334438,0.116014941399,0.0154631898285,1.45672330111
673930443,0.143345420162,1.91995145503e-07,2.16586015206,0.0072708315768,2.68117426786,0.127724812925,0.658202679743
701858566,0.507278715659,1.37514476029e-07,2.06905910478,0.00671159743015,3.35754960094,0.127675056808,0.423232840246
702200147,0.0792017761669,4.43731182328e-07,3.33019147804,8.29938876446,0.00173323769455,0.681169635454,1.01747900753
